docid	document_content
18	"""告警中心-场景事件感知告警：支持查看场景事件告警信息和详情，可按不同维度筛选告警，查询和导出告警记录，设置推送和提示音，并可查看事件相关人员和档案信息。"""
19	"""告警中心-态势感知告警：支持查看态势感知告警信息，包括告警集合、详情、历史记录，可设置主题任务和提示音，并可进行告警筛选、排序、导出、打标签等操作。"""
17	"""告警中心-布控告警：可查看已有布控任务的所有历史告警，并通过多种筛选条件进行过滤。可对人体智能布控列表进行编辑。按时间维度进行告警卡片展示（默认），也可以选择按目标人员显示告警。并支持查看历史告警，配置推送设置以及导出告警记录。支持查看多维智能布控列表，可查看开启人体布控的任务和人员。人脸产生告警后支持对单个人开启人体智能告警并在开启后会在人脸告警后的一段时间内在告警点位周围进人体布控。"""
16	"""告警中心-全部告警：可按时间倒序查看告警记录，支持查看全部告警，以及任一告警详情。"""
17	"""告警中心-布控告警：可查看已有布控任务的所有历史告警，并通过多种筛选条件进行过滤。可对人体智能布控列表进行编辑。按时间维度进行告警卡片展示（默认），也可以选择按目标人员显示告警。并支持查看历史告警，配置推送设置以及导出告警记录。支持查看多维智能布控列表，可查看开启人体布控的任务和人员。人脸产生告警后支持对单个人开启人体智能告警并在开启后会在人脸告警后的一段时间内在告警点位周围进人体布控。"""
18	"""告警中心-场景事件感知告警：支持查看场景事件告警信息和详情，可按不同维度筛选告警，查询和导出告警记录，设置推送和提示音，并可查看事件相关人员和档案信息。"""
19	"""告警中心-态势感知告警：支持查看态势感知告警信息，包括告警集合、详情、历史记录，可设置主题任务和提示音，并可进行告警筛选、排序、导出、打标签等操作。"""
17	"""告警中心-布控告警：可查看已有布控任务的所有历史告警，并通过多种筛选条件进行过滤。可对人体智能布控列表进行编辑。按时间维度进行告警卡片展示（默认），也可以选择按目标人员显示告警。并支持查看历史告警，配置推送设置以及导出告警记录。支持查看多维智能布控列表，可查看开启人体布控的任务和人员。人脸产生告警后支持对单个人开启人体智能告警并在开启后会在人脸告警后的一段时间内在告警点位周围进人体布控。"""
16	"""告警中心-全部告警：可按时间倒序查看告警记录，支持查看全部告警，以及任一告警详情。"""
17	"""告警中心-布控告警：可查看已有布控任务的所有历史告警，并通过多种筛选条件进行过滤。可对人体智能布控列表进行编辑。按时间维度进行告警卡片展示（默认），也可以选择按目标人员显示告警。并支持查看历史告警，配置推送设置以及导出告警记录。支持查看多维智能布控列表，可查看开启人体布控的任务和人员。人脸产生告警后支持对单个人开启人体智能告警并在开启后会在人脸告警后的一段时间内在告警点位周围进人体布控。"""
18	"""告警中心-场景事件感知告警：支持查看场景事件告警信息和详情，可按不同维度筛选告警，查询和导出告警记录，设置推送和提示音，并可查看事件相关人员和档案信息。"""
19	"""告警中心-态势感知告警：支持查看态势感知告警信息，包括告警集合、详情、历史记录，可设置主题任务和提示音，并可进行告警筛选、排序、导出、打标签等操作。"""
17	"""告警中心-布控告警：可查看已有布控任务的所有历史告警，并通过多种筛选条件进行过滤。可对人体智能布控列表进行编辑。按时间维度进行告警卡片展示（默认），也可以选择按目标人员显示告警。并支持查看历史告警，配置推送设置以及导出告警记录。支持查看多维智能布控列表，可查看开启人体布控的任务和人员。人脸产生告警后支持对单个人开启人体智能告警并在开启后会在人脸告警后的一段时间内在告警点位周围进人体布控。"""
16	"""告警中心-全部告警：可按时间倒序查看告警记录，支持查看全部告警，以及任一告警详情。"""
17	"""告警中心-布控告警：可查看已有布控任务的所有历史告警，并通过多种筛选条件进行过滤。可对人体智能布控列表进行编辑。按时间维度进行告警卡片展示（默认），也可以选择按目标人员显示告警。并支持查看历史告警，配置推送设置以及导出告警记录。支持查看多维智能布控列表，可查看开启人体布控的任务和人员。人脸产生告警后支持对单个人开启人体智能告警并在开启后会在人脸告警后的一段时间内在告警点位周围进人体布控。"""
18	"""告警中心-场景事件感知告警：支持查看场景事件告警信息和详情，可按不同维度筛选告警，查询和导出告警记录，设置推送和提示音，并可查看事件相关人员和档案信息。"""
19	"""告警中心-态势感知告警：支持查看态势感知告警信息，包括告警集合、详情、历史记录，可设置主题任务和提示音，并可进行告警筛选、排序、导出、打标签等操作。"""
18	"""告警中心-场景事件感知告警：支持查看场景事件告警信息和详情，可按不同维度筛选告警，查询和导出告警记录，设置推送和提示音，并可查看事件相关人员和档案信息。"""
16	"""告警中心-全部告警：可按时间倒序查看告警记录，支持查看全部告警，以及任一告警详情。"""
17	"""告警中心-布控告警：可查看已有布控任务的所有历史告警，并通过多种筛选条件进行过滤。可对人体智能布控列表进行编辑。按时间维度进行告警卡片展示（默认），也可以选择按目标人员显示告警。并支持查看历史告警，配置推送设置以及导出告警记录。支持查看多维智能布控列表，可查看开启人体布控的任务和人员。人脸产生告警后支持对单个人开启人体智能告警并在开启后会在人脸告警后的一段时间内在告警点位周围进人体布控。"""
